Ia_mean,Ia_std,Ia_max,Ia_min,Ib_mean,Ib_std,Ib_max,Ib_min,VDC_mean,VDC_std,VDC_max,VDC_min,IDC_mean,IDC_std,IDC_max,IDC_min,T1_mean,T1_std,T1_max,T1_min,T2_mean,T2_std,T2_max,T2_min,T3_mean,T3_std,T3_max,T3_min,Current_RMS_mean,Current_RMS_std,Current_RMS_max,Current_RMS_min,Temp_Max_mean,Temp_Max_std,Temp_Max_max,Temp_Max_min,Temp_Avg_mean,Temp_Avg_std,Temp_Avg_max,Temp_Avg_min,Power_DC_mean,Power_DC_std,Power_DC_max,Power_DC_min,Temp_Diff_Max_mean,Temp_Diff_Max_std,Temp_Diff_Max_max,Temp_Diff_Max_min,Current_RMS_slope,Temp_Max_slope,VDC_slope,Impedance_mean,Current_min,Current_Delta,FDD,fault_type
430.4,30.7181,488.0,391.0,539.7,50.5526,624.0,470.0,-18.5728,5.6672,-12.219,-26.8817,507.5,1.5092,511.0,506.0,29.4725,0.1152,29.6143,29.179,12.7298,0.2366,13.3989,12.6462,13.8363,0.2201,13.9879,13.3151,489.4799,16.4703,520.7,467.0423,29.4724,0.1152,29.6143,29.179,18.6795,0.1482,18.964,18.3801,6.239,2.723,11.9355,0.9042,16.7427,0.2514,16.9681,16.1061,5.038648,-0.012558,-0.622056,0.037944,467.0423,41.6155,F6,overheating
405.3,12.5171,430.0,387.0,597.4,27.5084,630.0,545.0,-20.0391,4.7219,-12.219,-26.8817,507.2,1.6193,511.0,506.0,29.418,0.0999,29.505,29.179,12.7884,0.3461,13.4829,12.5628,13.8448,0.2245,13.9879,13.3151,510.7358,12.3546,522.814,489.8311,29.418,0.0999,29.505,29.179,18.6837,0.1681,18.964,18.3801,7.3783,3.1804,11.9355,0.9042,16.6295,0.3471,16.9422,15.9132,3.477984,0.003922,-0.236974,0.039236,489.8311,27.9319,F6,overheating
417.3,19.8665,455.0,387.0,600.2,19.3437,630.0,561.0,-19.5503,4.1536,-12.219,-26.8817,506.4,0.5164,507.0,506.0,29.407,0.0345,29.505,29.3961,12.7048,0.2762,13.4829,12.5628,13.8952,0.1084,13.9879,13.651,517.2284,3.4074,522.814,510.7573,29.407,0.0344,29.505,29.3961,18.669,0.0986,18.9275,18.5644,8.1017,1.8654,11.9355,4.521,16.7022,0.2844,16.9422,15.9132,-0.737541,-0.00594,-0.325839,0.037798,510.7573,-4.25,F6,overheating
463.0,38.1343,523.0,416.0,555.7,38.2624,603.0,499.0,-21.0166,5.5488,-12.219,-31.7693,506.5,0.8498,508.0,505.0,29.3961,0.0,29.3961,29.3961,12.6712,0.1117,12.9801,12.5628,13.761,0.4051,13.9879,12.6462,512.7255,3.5789,518.1144,508.4339,29.3961,0.0,29.3961,29.3961,18.6094,0.1462,18.788,18.2295,8.4814,2.2562,11.9355,4.521,16.7249,0.1117,16.8333,16.416,-1.048823,-0.0,-0.473948,0.04099,508.4339,-6.8673,F6,overheating
530.1,43.5213,585.0,457.0,487.6,44.2272,561.0,432.0,-24.4379,5.2792,-17.1065,-31.7693,506.7,1.1595,509.0,505.0,29.3418,0.0768,29.3961,29.179,12.6629,0.1167,12.9801,12.5628,13.7947,0.407,13.9879,12.6462,510.989,1.735,514.2222,508.4339,29.3418,0.0768,29.3961,29.179,18.5998,0.1447,18.788,18.2295,9.3856,2.154,11.9355,5.9677,16.6789,0.1245,16.8333,16.416,0.357107,-0.021724,-0.385082,0.047825,508.4339,2.5729,F6,overheating
585.4,23.0468,617.0,549.0,431.5,23.1193,468.0,399.0,-23.9492,6.1824,-12.219,-31.7693,507.0,1.2472,509.0,505.0,29.2766,0.0616,29.3961,29.179,12.5795,0.1097,12.7296,12.3131,13.912,0.0622,13.9879,13.8193,514.6961,3.3552,519.5623,510.1103,29.2766,0.0616,29.3961,29.179,18.5894,0.0384,18.6405,18.5295,8.8612,3.4931,16.4565,5.0635,16.6971,0.132,16.9744,16.5329,1.071176,-0.008557,-0.0,0.046531,510.1103,9.452,F6,overheating
599.9,12.2334,617.0,578.0,413.6,10.5114,426.0,399.0,-21.9941,8.6209,-7.3314,-36.6569,506.7,1.0593,508.0,505.0,29.2549,0.0524,29.2874,29.179,12.4963,0.1954,12.7296,12.1468,14.0903,0.5064,15.5181,13.8193,515.336,4.5135,520.3316,507.3012,29.2549,0.0524,29.2874,29.179,18.6138,0.1906,19.1144,18.4375,8.5899,4.0169,16.4565,3.2551,16.7586,0.1993,17.1406,16.5329,-0.916884,-0.001971,-0.17773,0.042679,507.3012,-9.4212,F6,overheating
564.6,39.733,617.0,488.0,418.4,15.9178,442.0,395.0,-22.4829,8.1297,-7.3314,-36.6569,506.2,2.6998,509.0,499.0,29.2224,0.056,29.2874,29.179,12.5296,0.189,12.7296,12.1468,14.0483,0.5472,15.5181,13.3989,497.4019,19.1961,520.3316,463.6745,29.2224,0.056,29.2874,29.179,18.6001,0.1986,19.1144,18.4164,9.8377,6.4992,25.8602,3.2551,16.6928,0.209,17.1406,16.4494,-5.830221,-0.003942,0.444326,0.045201,463.6745,-52.6418,F6,overheating
499.6,46.0874,565.0,423.0,452.0,37.0135,513.0,395.0,-21.9941,4.6081,-17.1065,-31.7693,506.3,2.7101,509.0,499.0,29.1899,0.0615,29.2874,29.0709,12.6296,0.1751,13.0638,12.3963,13.9037,0.1903,14.0723,13.3989,477.932,10.8226,496.541,463.5456,29.1899,0.0615,29.2874,29.0709,18.5744,0.0949,18.7436,18.4164,9.5665,6.0829,25.8602,4.8827,16.5603,0.179,16.7246,16.1152,-1.7857,-0.003272,0.770165,0.046019,463.5456,-8.6104,F6,overheating
439.6,37.2922,505.0,394.0,522.9,51.4273,612.0,457.0,-20.5279,3.2989,-17.1065,-26.8817,506.7,0.6749,508.0,506.0,29.2665,0.2813,30.0539,29.0709,12.6046,0.177,13.0638,12.3963,14.0135,0.2427,14.665,13.8193,484.723,14.7543,515.0578,463.5456,29.2665,0.2813,30.0539,29.0709,18.6282,0.1926,19.1217,18.4288,8.0474,1.7246,11.9355,6.3294,16.6619,0.3137,17.4077,16.1152,4.086564,0.046402,0.385082,0.04235,463.5456,33.4594,F6,overheating
406.2,18.5101,445.0,381.0,588.9,36.4827,633.0,523.0,-21.0166,3.8554,-17.1065,-26.8817,506.7,0.9487,508.0,505.0,29.2557,0.2871,30.0539,29.0709,12.5046,0.1882,12.6462,11.9808,14.0814,0.3817,14.9201,13.8193,506.4003,15.3728,522.4222,482.8235,29.2557,0.2871,30.0539,29.0709,18.6139,0.2287,19.1217,18.3545,8.3368,2.5381,11.9355,5.0635,16.7511,0.3028,17.4077,16.5081,4.610745,-0.005945,-0.236974,0.041502,482.8235,35.1287,F6,overheating
411.2,18.1157,447.0,381.0,604.4,18.283,633.0,571.0,-20.5279,3.2989,-17.1065,-26.8817,506.8,1.5492,510.0,505.0,29.1358,0.0913,29.2874,29.0709,12.513,0.2328,12.8966,11.9808,14.0305,0.3151,14.9201,13.9036,517.1691,5.4376,522.4222,504.4601,29.1358,0.0913,29.2874,29.0709,18.5598,0.1472,18.9235,18.3545,8.0293,2.9742,11.9355,2.5318,16.6228,0.2633,17.1982,16.1743,-0.004838,-0.006552,0.325839,0.039693,504.4601,8.302,F6,overheating
451.3,34.9541,503.0,408.0,567.3,35.3303,611.0,514.0,-18.0841,3.0912,-12.219,-21.9941,506.7,1.4944,510.0,505.0,29.0925,0.0685,29.2874,29.0709,12.5712,0.1387,12.8966,12.3131,13.9542,0.0435,13.9879,13.9036,513.6608,4.02,519.7557,508.5297,29.0926,0.0685,29.2874,29.0709,18.5393,0.0439,18.6237,18.4573,7.0347,2.1908,11.393,2.5318,16.5213,0.156,16.7578,16.1743,-1.247716,-0.009185,0.236974,0.035206,508.5297,-10.9821,F6,overheating
517.5,45.4857,578.0,444.0,500.5,46.1934,574.0,437.0,-20.5279,6.1176,-12.219,-31.7693,506.6,0.9661,508.0,505.0,29.0386,0.1141,29.179,28.748,12.5628,0.0,12.5628,12.5628,13.9126,0.3856,14.5801,12.9801,510.9232,1.4714,513.1335,508.5297,29.0386,0.1141,29.179,28.748,18.5047,0.1649,18.774,18.097,8.174,3.1471,16.4565,6.3294,16.4758,0.1141,16.6162,16.1852,0.051886,-0.017619,-1.273734,0.040178,508.5297,-0.7601,F6,overheating
577.8,27.1531,617.0,536.0,438.3,28.5737,484.0,402.0,-21.0166,11.0016,7.3314,-31.7693,506.8,1.1353,509.0,505.0,28.9739,0.1386,29.179,28.748,12.5712,0.1441,12.8966,12.3131,13.862,0.3893,14.5801,12.9801,513.4868,3.3852,520.7173,509.8255,28.974,0.1386,29.179,28.748,18.4691,0.1824,18.774,18.097,8.0655,5.2518,16.4565,-3.2551,16.4027,0.1739,16.6162,16.0664,0.983482,-0.021569,0.947895,0.040929,509.8255,10.055,F6,overheating
599.7,11.8608,617.0,580.0,413.8,10.9118,426.0,395.0,-17.5953,9.8966,7.3314,-26.8817,506.8,1.2293,509.0,506.0,28.9847,0.1327,29.2874,28.748,12.7306,0.5214,14.1568,12.3131,13.811,0.156,13.9879,13.4829,515.306,3.6312,520.7173,508.4412,28.9847,0.1327,29.2874,28.748,18.5088,0.1984,19.0078,18.2654,6.5464,4.2912,11.9355,-3.2551,16.2794,0.4611,16.7246,15.0594,-0.085955,0.017026,0.444326,0.034145,508.4412,-2.3474,F6,overheating
573.4,34.2546,617.0,509.0,415.2,14.0933,434.0,395.0,-20.0391,4.7219,-12.219,-26.8817,506.7,0.9487,509.0,506.0,28.9954,0.1026,29.2874,28.963,12.7222,0.5041,14.1568,12.5628,14.1093,0.8431,16.4658,13.4829,500.944,17.0549,518.7625,471.1587,28.9954,0.1026,29.2874,28.963,18.609,0.3088,19.3305,18.3362,7.7942,2.2172,11.9355,4.8827,16.2985,0.4472,16.7246,15.0594,-5.205199,-0.001966,-1.007139,0.040003,471.1587,-44.1208,F6,overheating
511.2,45.1117,579.0,442.0,444.1,32.5353,491.0,400.0,-23.4604,4.6368,-17.1065,-31.7693,506.4,0.6992,507.0,505.0,28.877,0.1319,28.963,28.534,12.5628,0.0,12.5628,12.5628,14.0427,0.9673,16.4658,12.4795,480.1422,12.05,499.0761,463.1307,28.877,0.1319,28.963,28.534,18.4942,0.3353,19.3305,17.9659,9.8377,2.9558,16.4565,6.3294,16.3225,0.133,16.4002,15.9712,-2.875941,-0.033844,-0.207352,0.048861,463.1307,-20.4377,F6,overheating
447.4,36.8034,511.0,398.0,510.2,48.7073,596.0,449.0,-23.4604,5.1777,-17.1065,-31.7693,506.5,1.0801,508.0,505.0,28.8232,0.1016,28.8553,28.534,12.5046,0.184,12.5628,11.9808,13.8203,0.497,14.4106,12.4795,481.4271,12.4925,506.7642,463.1307,28.8232,0.1016,28.8553,28.534,18.3827,0.1733,18.6096,17.9659,9.7473,3.6313,16.4565,5.0635,16.3269,0.2204,16.8745,15.9712,3.249948,0.001947,0.503569,0.048731,463.1307,25.7642,F6,overheating
409.8,19.6175,446.0,385.0,580.6,41.1992,633.0,514.0,-21.9941,6.0959,-12.219,-31.7693,506.8,1.0328,508.0,505.0,28.7911,0.1354,28.8553,28.4274,12.5129,0.1888,12.6462,11.9808,13.8121,0.5509,14.4106,12.3131,503.1787,17.1406,524.2542,478.0926,28.791,0.1353,28.8553,28.4274,18.372,0.2296,18.6096,17.7677,8.6442,3.3365,13.9247,3.6168,16.3031,0.2106,16.8745,16.1143,5.426652,-0.025957,0.414704,0.04371,478.0926,42.2059,F6,overheating
408.5,15.1383,434.0,385.0,606.6,17.5639,633.0,576.0,-20.0391,5.254,-12.219,-31.7693,506.4,0.8433,508.0,505.0,28.7697,0.1583,29.0709,28.4274,12.5379,0.1884,12.813,12.0638,13.7698,0.5149,14.0723,12.3131,517.3291,5.8143,524.2542,502.8245,28.7697,0.1582,29.0709,28.4274,18.3591,0.2114,18.4882,17.7677,8.3187,2.249,11.7546,3.6168,16.2567,0.2811,17.0071,15.9349,0.458886,0.010424,0.355461,0.038736,502.8245,11.6714,F6,overheating
441.0,30.4959,488.0,401.0,577.9,30.7262,616.0,530.0,-19.5503,3.456,-17.1065,-26.8817,506.2,0.9189,508.0,505.0,28.791,0.104,29.0709,28.748,12.5129,0.1849,12.813,12.0638,13.9458,0.1393,14.3259,13.8193,514.834,3.9518,519.7389,509.433,28.791,0.104,29.0709,28.748,18.4166,0.0673,18.5813,18.3742,8.391,2.1888,13.9247,6.3294,16.2781,0.2757,17.0071,15.9349,-1.240891,-0.00392,0.266596,0.037974,509.433,-9.6972,F6,overheating
503.4,45.4097,569.0,435.0,515.1,45.9528,586.0,450.0,-20.5279,4.6368,-12.219,-26.8817,506.7,1.0593,508.0,505.0,28.716,0.1428,28.8553,28.321,12.5295,0.043,12.5628,12.4795,13.887,0.2685,14.3259,13.2312,511.1192,2.3812,516.0528,508.0797,28.716,0.1428,28.8553,28.321,18.3775,0.1341,18.5813,18.0383,8.1921,2.9838,13.9247,3.6168,16.1865,0.1569,16.2925,15.7582,-0.278815,-0.017492,-0.088865,0.040162,508.0797,-3.0903,F6,overheating
567.1,32.1159,611.0,517.0,450.4,32.5378,499.0,403.0,-21.5054,5.8515,-12.219,-31.7693,506.1,1.792,508.0,502.0,28.6624,0.1312,28.748,28.321,12.5796,0.1794,13.0638,12.3963,13.9039,0.2835,14.4106,13.2312,512.9929,3.3548,517.5568,508.0797,28.6624,0.1313,28.748,28.321,18.382,0.1443,18.5738,18.0383,9.4218,3.6572,16.4565,3.6168,16.0828,0.2328,16.2685,15.5771,1.021461,-0.001354,-0.503569,0.041921,508.0797,7.9486,F6,overheating
598.0,13.6463,618.0,577.0,418.8,14.6044,439.0,398.0,-21.5054,6.6976,-12.219,-31.7693,505.7,1.7029,507.0,502.0,28.6409,0.0504,28.748,28.534,12.5713,0.1945,13.0638,12.3131,13.9627,0.1645,14.4106,13.8193,516.4055,2.0819,519.773,512.6646,28.6408,0.0504,28.748,28.534,18.3916,0.1005,18.5738,18.2221,9.9282,3.5738,16.4565,4.521,16.0696,0.1856,16.2446,15.5771,0.32943,-0.009079,-0.385082,0.041644,512.6646,2.0125,F6,overheating
583.3,29.193,618.0,522.0,413.0,13.1403,429.0,398.0,-20.5279,6.1176,-12.219,-31.7693,506.6,1.075,508.0,504.0,28.5874,0.0563,28.6408,28.534,12.5295,0.0804,12.5628,12.3131,13.8798,0.6016,15.0053,12.4795,505.598,16.1866,519.773,469.7898,28.5874,0.0563,28.6408,28.534,18.3322,0.2069,18.7007,17.8588,8.174,2.7805,13.0205,4.521,16.0662,0.0691,16.2209,15.9712,-4.657217,-0.011004,0.148109,0.040601,469.7898,-47.1057,F6,overheating
527.3,45.5925,596.0,458.0,435.4,27.9213,478.0,398.0,-19.5503,4.7499,-12.219,-26.8817,506.6,0.8433,508.0,505.0,28.4919,0.2508,28.6408,27.7928,12.5129,0.1312,12.5628,12.1468,13.8461,0.603,15.0053,12.4795,484.6345,15.805,507.5717,464.5455,28.4919,0.2508,28.6408,27.7928,18.2836,0.2258,18.7007,17.8588,7.74,1.9989,11.393,4.521,15.9874,0.3085,16.494,15.23,-4.147445,-0.020519,0.740543,0.04034,464.5455,-29.551,F6,overheating
458.7,41.5827,529.0,402.0,496.2,46.7138,581.0,440.0,-19.0616,4.1216,-12.219,-21.9941,506.4,0.6992,507.0,505.0,28.4812,0.2459,28.6408,27.7928,12.6049,0.3348,13.4829,12.1468,13.8279,0.2326,14.0723,13.2312,479.547,10.7909,499.5823,464.5455,28.4812,0.2459,28.6408,27.7928,18.3047,0.1705,18.6401,18.0022,7.8485,1.8466,11.393,5.4252,15.8764,0.4213,16.494,15.0511,1.814565,0.014693,0.473948,0.039749,464.5455,11.2295,F6,overheating
413.7,22.3162,457.0,387.0,568.5,45.5272,633.0,503.0,-20.5279,4.0238,-12.219,-26.8817,506.5,0.527,507.0,506.0,28.5233,0.0337,28.534,28.4274,12.5634,0.416,13.4829,11.7322,13.8616,0.2285,14.0723,13.2312,498.0274,18.1209,524.6227,469.4278,28.5233,0.0337,28.534,28.4274,18.3161,0.1583,18.6401,18.0566,8.3006,1.559,9.9462,5.4252,15.9599,0.4173,16.8018,15.0511,5.775838,-0.000646,-0.266596,0.041218,469.4278,49.1264,F6,overheating
405.8,13.1301,425.0,387.0,605.1,19.9302,633.0,560.0,-21.9941,3.2584,-17.1065,-26.8817,506.7,0.8233,508.0,506.0,28.47,0.0551,28.534,28.4274,12.6651,0.7754,14.75,11.7322,13.9204,0.0665,14.0723,13.8193,515.3737,7.8954,524.6227,497.1041,28.47,0.055,28.534,28.4274,18.3519,0.2526,19.027,18.0566,8.5899,1.5492,9.9462,5.0635,15.8895,0.5523,16.8018,14.5238,1.435885,-0.010337,0.059243,0.042676,497.1041,18.9443,F6,overheating
431.6,26.9205,473.0,395.0,586.6,26.5631,622.0,546.0,-20.5279,4.0238,-12.219,-26.8817,506.7,1.0593,508.0,505.0,28.4274,0.0502,28.534,28.321,12.7315,0.7114,14.75,12.4795,13.912,0.0738,14.0723,13.8193,515.5776,3.7105,521.013,510.343,28.4274,0.0502,28.534,28.321,18.357,0.2385,19.027,18.2347,8.0474,2.23,11.393,5.0635,15.7805,0.4434,15.9479,14.5238,-1.190928,-0.001284,0.444326,0.039815,510.343,-9.6726,F6,overheating
491.1,45.3736,563.0,428.0,527.2,45.8059,592.0,455.0,-18.0841,3.8554,-12.219,-21.9941,506.4,0.8433,508.0,505.0,28.4167,0.0604,28.534,28.321,12.4962,0.1164,12.6462,12.2299,13.912,0.0479,13.9879,13.8193,511.2976,2.3424,516.5501,508.5553,28.4168,0.0604,28.534,28.321,18.275,0.0473,18.3612,18.1869,7.5591,2.268,11.393,4.521,15.9205,0.1134,16.1974,15.7812,-0.516442,-0.007099,0.296217,0.035369,508.5553,-4.6937,F6,overheating
557.4,35.4156,605.0,501.0,460.4,36.0777,516.0,411.0,-18.5728,4.0238,-12.219,-26.8817,506.7,1.1595,509.0,505.0,28.3742,0.0561,28.4274,28.321,12.4546,0.1304,12.6462,12.2299,13.912,0.0267,13.9879,13.9036,512.322,2.9243,517.1779,508.5553,28.3742,0.0561,28.4274,28.321,18.2469,0.0487,18.3257,18.1515,7.3602,2.8016,13.9247,4.521,15.9196,0.1384,16.1974,15.7582,0.895833,-0.014832,-0.562813,0.036252,508.5553,8.6226,F6,overheating
595.2,16.3081,620.0,568.0,421.7,17.1597,453.0,398.0,-20.0391,3.4174,-17.1065,-26.8817,506.8,1.1353,509.0,505.0,28.3316,0.0336,28.4274,28.321,12.4296,0.1123,12.5628,12.2299,13.9204,0.0534,14.0723,13.9036,516.0358,2.6167,521.3449,512.9605,28.3316,0.0336,28.4274,28.321,18.2272,0.0462,18.2909,18.1515,7.8123,2.7463,13.9247,4.8827,15.902,0.1121,16.0911,15.7582,0.467547,-0.005804,-0.236974,0.038833,512.9605,0.5953,F6,overheating
590.7,23.1903,620.0,544.0,411.1,12.7667,432.0,398.0,-20.5279,5.1777,-12.219,-31.7693,506.1,0.9944,507.0,504.0,28.3316,0.0336,28.4274,28.321,12.4462,0.0895,12.5628,12.3131,14.0221,0.3224,14.9201,13.8193,509.0363,13.4256,521.3449,477.8792,28.3316,0.0336,28.4274,28.321,18.2666,0.1258,18.609,18.1792,9.2048,3.9182,18.8074,5.4252,15.8854,0.0914,16.0079,15.7582,-3.609199,0.000645,-0.562813,0.040327,477.8792,-38.4371,F6,overheating
541.2,44.4017,607.0,471.0,428.2,22.9579,463.0,399.0,-21.9941,5.6437,-12.219,-31.7693,505.9,0.9944,507.0,504.0,28.2786,0.0895,28.4274,28.109,12.5133,0.363,13.3989,11.8979,14.1578,0.4763,15.1759,13.8193,488.8371,17.9188,514.4171,463.0691,28.2786,0.0895,28.4274,28.109,18.3165,0.2012,18.609,18.0054,10.109,3.9237,18.8074,5.4252,15.7653,0.3506,16.317,14.9221,-5.12412,-0.023159,-0.888652,0.044993,463.0691,-36.697,F6,overheating
470.5,45.5833,545.0,401.0,482.0,45.7505,569.0,427.0,-21.0166,3.8554,-17.1065,-26.8817,506.2,0.9189,508.0,505.0,28.2575,0.1437,28.6408,28.109,12.5133,0.3609,13.3989,11.8979,14.1068,0.3962,15.1759,13.9036,478.1541,10.151,493.5185,463.0691,28.2575,0.1436,28.6408,28.109,18.2925,0.1889,18.5881,18.0054,8.9697,2.0868,13.9247,6.5103,15.7442,0.3639,16.317,14.9221,0.602193,0.021939,0.296217,0.043954,463.0691,-1.298,F6,overheating
420.9,26.8761,471.0,386.0,554.3,49.6007,630.0,484.0,-18.0841,3.0912,-12.219,-21.9941,506.7,1.0593,508.0,505.0,28.2257,0.1542,28.6408,28.109,12.4462,0.1123,12.5628,12.1468,13.9885,0.3626,14.75,13.3151,493.2982,18.0043,522.4443,466.7248,28.2257,0.1542,28.6408,28.109,18.2201,0.1539,18.4821,17.9678,7.0347,1.5982,9.7654,4.521,15.7795,0.1666,16.1613,15.6295,5.688963,-0.012208,0.059243,0.036659,466.7248,48.6687,F6,overheating
405.2,14.1955,432.0,384.0,601.7,26.696,632.0,542.0,-18.5728,5.6672,-12.219,-31.7693,506.7,1.0593,508.0,505.0,28.1725,0.0741,28.321,28.109,12.4462,0.1189,12.5628,12.1468,13.9547,0.3429,14.75,13.3151,513.2471,10.7352,522.9149,490.0959,28.1726,0.0741,28.321,28.109,18.1912,0.1269,18.4462,17.9678,7.4326,3.5391,16.4565,4.521,15.7263,0.1139,15.9622,15.6295,2.448029,0.002573,-0.85903,0.036187,490.0959,26.3467,F6,overheating
422.8,24.4168,461.0,384.0,595.6,23.5806,632.0,559.0,-18.5728,5.6672,-12.219,-31.7693,506.0,0.9428,508.0,505.0,28.1514,0.0741,28.321,28.109,12.4379,0.0981,12.5628,12.2299,13.8785,0.2313,13.9879,13.2312,516.968,3.6806,522.9149,511.0015,28.1514,0.0741,28.321,28.109,18.1559,0.0906,18.2628,17.9399,8.4272,3.5419,16.4565,4.521,15.7135,0.0961,15.8791,15.6295,-1.073578,-0.016693,0.207352,0.035926,511.0015,-11.9134,F6,overheating
477.9,43.4932,552.0,420.0,540.8,44.6537,601.0,466.0,-19.5503,5.2792,-12.219,-26.8817,506.1,0.7379,507.0,505.0,28.1731,0.242,28.8553,28.0034,12.4629,0.1511,12.813,12.2299,14.0142,0.4704,15.1759,13.2312,512.0197,3.4703,518.4597,507.5889,28.1731,0.242,28.8553,28.0034,18.2167,0.2353,18.8369,17.9399,8.5176,2.3816,11.9355,4.521,15.7101,0.2776,16.3758,15.296,-0.965627,0.018135,-0.740543,0.038183,507.5889,-7.6466,F6,overheating
545.6,39.2491,599.0,487.0,471.8,39.4878,530.0,418.0,-21.0166,6.8349,-7.3314,-26.8817,506.8,1.1353,509.0,505.0,28.0992,0.2812,28.8553,27.7928,12.4962,0.1166,12.813,12.3963,14.0646,0.4162,15.1759,13.651,511.3959,2.6782,516.4906,507.5889,28.0992,0.2812,28.8553,27.7928,18.22,0.2254,18.8369,18.0446,8.2102,3.5797,13.9247,2.7126,15.603,0.2973,16.3758,15.296,0.804313,-0.048182,0.296217,0.041096,507.5889,7.5363,F6,overheating
590.9,19.1743,618.0,554.0,425.7,20.0225,463.0,397.0,-18.0841,6.4348,-7.3314,-26.8817,507.1,1.1005,509.0,505.0,27.9718,0.0711,28.0034,27.7928,12.4878,0.0729,12.6462,12.3963,13.9121,0.1458,14.2413,13.651,515.2972,2.6407,519.3905,510.5316,27.9718,0.0711,28.0034,27.7928,18.1239,0.0498,18.1844,18.0378,6.6369,3.305,13.9247,2.7126,15.4839,0.0885,15.6071,15.3133,0.774294,-0.003195,0.710922,0.035094,510.5316,6.7696,F6,overheating
595.2,18.1034,618.0,560.0,410.9,11.0398,426.0,397.0,-20.5279,6.5371,-12.219,-31.7693,506.2,1.9889,508.0,501.0,27.9823,0.0444,28.0034,27.898,12.4962,0.0657,12.6462,12.3963,13.9289,0.0694,14.0723,13.8193,511.5196,10.592,519.3905,485.3911,27.9823,0.0444,28.0034,27.898,18.1358,0.0443,18.185,18.0378,9.4037,6.4305,25.8602,4.521,15.4861,0.0597,15.5239,15.3572,-2.616299,-0.003833,-1.569952,0.040131,485.3911,-30.4136,F6,overheating
551.5,41.9927,614.0,491.0,424.1,20.2125,463.0,397.0,-19.5503,7.3765,-7.3314,-31.7693,505.9,1.9692,508.0,501.0,27.9616,0.2064,28.4274,27.5832,12.4795,0.0,12.4795,12.4795,13.9711,0.1424,14.3259,13.8193,492.6446,17.802,518.9412,466.6701,27.9616,0.2064,28.4274,27.5832,18.1374,0.1129,18.4109,17.9607,9.4941,6.5294,25.8602,2.1701,15.4821,0.2064,15.9479,15.1037,-5.34723,-0.002411,1.332978,0.039684,466.6701,-38.1226,F6,overheating
480.5,45.7463,553.0,407.0,471.1,42.2123,550.0,419.0,-18.5728,5.6672,-7.3314,-26.8817,506.7,0.9487,508.0,505.0,27.9194,0.204,28.4274,27.5832,12.5045,0.0791,12.7296,12.4795,13.9374,0.1446,14.3259,13.8193,477.5854,8.4008,493.6016,466.0869,27.9195,0.2041,28.4274,27.5832,18.1204,0.1153,18.4109,17.9607,7.2517,2.1574,9.7654,2.1701,15.4149,0.2215,15.9479,15.1037,-0.480804,-8.6e-05,-1.273734,0.038889,466.0869,-9.7891,F6,overheating
427.7,28.3982,475.0,391.0,540.7,48.8605,618.0,475.0,-21.9941,2.304,-17.1065,-26.8817,506.9,0.8756,508.0,505.0,27.7623,0.322,27.898,26.8569,12.4132,0.2818,12.7296,11.6494,14.0306,0.3466,15.0053,13.8193,488.715,16.2203,517.1098,466.0869,27.7623,0.322,27.898,26.8569,18.0687,0.0984,18.177,17.81,8.2644,1.4544,11.393,6.3294,15.3491,0.4263,16.1434,14.3774,5.104503,-0.055007,0.236974,0.045004,466.0869,41.8757,F6,overheating
405.8,16.7849,441.0,382.0,597.0,31.5595,633.0,530.0,-20.0391,5.254,-12.219,-31.7693,506.8,0.9189,508.0,505.0,27.7203,0.3065,27.898,26.8569,12.3965,0.2654,12.5628,11.6494,14.0643,0.333,15.0053,13.9036,510.8608,12.3613,522.7872,487.5351,27.7202,0.3065,27.898,26.8569,18.0603,0.0921,18.1218,17.81,7.7038,2.3766,11.7546,4.521,15.3238,0.4216,16.1434,14.3774,3.371047,0.013191,-0.059243,0.039226,487.5351,32.1764,F6,overheating
416.3,21.2762,450.0,382.0,601.9,20.2564,633.0,569.0,-20.0391,5.737,-12.219,-31.7693,506.5,0.8498,508.0,505.0,27.7929,0.0991,28.0034,27.6879,12.4629,0.1163,12.5628,12.1468,13.9626,0.1129,14.2413,13.8193,517.8543,3.3273,522.7872,512.9625,27.7929,0.0991,28.0034,27.6879,18.0728,0.088,18.2414,17.8847,8.1559,2.5006,11.7546,4.521,15.33,0.1324,15.5411,15.1251,-0.956116,-0.013995,-0.236974,0.038696,512.9625,-8.9108,F6,overheating
465.4,40.153,536.0,416.0,553.0,40.852,606.0,482.0,-20.5279,4.6368,-12.219,-26.8817,506.0,1.2472,507.0,503.0,27.7299,0.1016,28.0034,27.6879,12.4047,0.2126,12.5628,11.8979,13.9626,0.1129,14.2413,13.8193,512.5101,3.7978,519.7557,508.5199,27.7299,0.1016,28.0034,27.6879,18.0324,0.112,18.2414,17.8298,9.0059,2.2341,11.9355,5.4252,15.3252,0.2203,15.79,15.1251,-1.120945,-0.019116,0.385082,0.040053,508.5199,-10.0401,F6,overheating
